Lat,Lon,OBJECTID,name,id,agency
33.731635,-84.2711,18671,MCAFEE RD @ NICHOLS LN,211350,Metropolitan Atlanta Rapid Transit Authority
33.678105,-84.408656,18672,METROPOLITAN PKY SW @ 2799,158188,Metropolitan Atlanta Rapid Transit Authority
33.747136,-84.28609,18673,MEMORIAL DR@VENICE DR,106172,Metropolitan Atlanta Rapid Transit Authority
33.692625,-84.51995,18674,BUTNER RD SW@WAITS AVE SW,144090,Metropolitan Atlanta Rapid Transit Authority
33.919079,-84.359596,18675,HAMMOND DR NE @ BARFIELD RD NE,902868,Metropolitan Atlanta Rapid Transit Authority
33.751932,-84.462116,18676,MARTIN LUTHER KING J DR SW@BARFIELD,901001,Metropolitan Atlanta Rapid Transit Authority
33.756003,-84.26942,18677,COLUMBIA DR@MIDWAY RD,900716,Metropolitan Atlanta Rapid Transit Authority
33.763734,-84.449205,18678,JOSEPH E BOONE BLVD @ DIXIE HILLS CIR NW,904279,Metropolitan Atlanta Rapid Transit Authority
33.823698,-84.369248,18679,LINDBERGH CENTER STATION,907775,Metropolitan Atlanta Rapid Transit Authority
33.771847,-84.427318,18680,DONALD L HOLLOWELL PKY @ STIFF ST,904604,Metropolitan Atlanta Rapid Transit Authority
33.812475,-84.41413,18681,HOWELL MILL RD NW@SPRING LAKE PL NW,902049,Metropolitan Atlanta Rapid Transit Authority
33.750278,-84.395294,18682,FORSYTH ST SW@TRINITY AVE SW,102214,Metropolitan Atlanta Rapid Transit Authority
33.781094,-84.161477,18683,S STONE MOUNTAIN LITHONIA RD @ WELLS CIR,210040,Metropolitan Atlanta Rapid Transit Authority
33.965836,-84.363037,18684,ROSWELL RD@7741,906302,Metropolitan Atlanta Rapid Transit Authority
33.732022,-84.302226,18685,MCAFEE RD @ MCAFEE PL,106070,Metropolitan Atlanta Rapid Transit Authority
33.74517,-84.439664,18686,RALPH D ABERNATHY BLVD @ W ONTARIO AVE,900202,Metropolitan Atlanta Rapid Transit Authority
33.570973,-84.402804,18687,LAMAR HUTCHESON PKY @ VALLEY HILL RD SW,212141,Metropolitan Atlanta Rapid Transit Authority
33.719929,-84.484283,18688,CASCADE RD SW@TUCKAWANNA DR,121156,Metropolitan Atlanta Rapid Transit Authority
33.791597,-84.229075,18689,MEMORIAL DR @ 5019 (GPTC - NORTH ENTRANCE),211483,Metropolitan Atlanta Rapid Transit Authority
33.701122,-84.506035,18690,FAIRBURN RD SW@MT GILEAD RD SW,120066,Metropolitan Atlanta Rapid Transit Authority
33.590389,-84.548677,18691,ROOSEVELT HWY@VIRGINIA AVE,182030,Metropolitan Atlanta Rapid Transit Authority
33.986143,-84.341525,18692,DUNWOODY PL @ HIGHTOWER TRL,906297,Metropolitan Atlanta Rapid Transit Authority
33.747334,-84.434311,18693,WESTVIEW DR SW@WESTVIEW PL SW,901056,Metropolitan Atlanta Rapid Transit Authority
33.703101,-84.351745,18694,HENRY THOMAS DR @ KIPLING ST,140178,Metropolitan Atlanta Rapid Transit Authority
33.815615,-84.334896,18695,LAVISTA RD@BRIARCLIFF RD,901820,Metropolitan Atlanta Rapid Transit Authority
33.742527,-84.509888,18696,FAIRBURN RD SW@400,903313,Metropolitan Atlanta Rapid Transit Authority
33.777798,-84.490051,18697,SKIPPER DR NW@815,905616,Metropolitan Atlanta Rapid Transit Authority
33.689634,-84.485617,18698,HEADLAND DR @ GREENBRIAR PL,145112,Metropolitan Atlanta Rapid Transit Authority
33.845069,-84.339264,18699,N DRUID HILLS RD @ LENOX PARK,905784,Metropolitan Atlanta Rapid Transit Authority
33.711689,-84.380196,18700,LAKEWOOD AVE SE@MARGARET ST SE,139036,Metropolitan Atlanta Rapid Transit Authority
33.773979,-84.31311,18701,W PONCE DE LEON AVE @ PARKWOOD RD,902389,Metropolitan Atlanta Rapid Transit Authority
33.837112,-84.368328,18702,PIEDMONT RD NE@PHARR RD NE,900482,Metropolitan Atlanta Rapid Transit Authority
33.658989,-84.42131,18703,VIRGINIA AVE @ LANG AVE,158136,Metropolitan Atlanta Rapid Transit Authority
33.703519,-84.408214,18704,METROPOLITAN PK@FAIR DR,137090,Metropolitan Atlanta Rapid Transit Authority
33.703071,-84.270261,18705,FLAT SHOALS RD @ 3592,212064,Metropolitan Atlanta Rapid Transit Authority
33.553482,-84.359098,18706,BATTLE CREEK RD @ TARA RD,212485,Metropolitan Atlanta Rapid Transit Authority
33.862595,-84.287436,18707,SHALLOWFORD RD@BRIARLAKE CT,905530,Metropolitan Atlanta Rapid Transit Authority
33.781527,-84.390437,18708,10TH ST@WILLIAMS ST,905030,Metropolitan Atlanta Rapid Transit Authority
33.876369,-84.380066,18709,ROSWELL RD NE@WIEUCA RD,905579,Metropolitan Atlanta Rapid Transit Authority
33.747433,-84.251674,18710,PEACHCREST RD@LONGLEAF DR,107076,Metropolitan Atlanta Rapid Transit Authority
33.746573,-84.361313,18711,MEMORIAL DR SE@809,104072,Metropolitan Atlanta Rapid Transit Authority
33.748888,-84.488707,18712,LYNHURST DR@155,901017,Metropolitan Atlanta Rapid Transit Authority
33.702412,-84.473122,18713,CAMPBELLTON RD SW@MARVIN LN SW,121020,Metropolitan Atlanta Rapid Transit Authority
33.70945,-84.24538,18714,RAINBOW DR@KNOLLVIEW DR,130106,Metropolitan Atlanta Rapid Transit Authority
33.56835,-84.403322,18715,GRTA - RIVERDALE PARK & RIDE,212139,Metropolitan Atlanta Rapid Transit Authority
33.724716,-84.463989,18716,BEECHER RD SW@2356,122318,Metropolitan Atlanta Rapid Transit Authority
33.617692,-84.412379,18717,FOREST PKY @ ATLANTA SOUTH PKY,212348,Metropolitan Atlanta Rapid Transit Authority
33.739845,-84.297623,18718,GLENWOOD AVE SE@QUILLIAN AVE,106198,Metropolitan Atlanta Rapid Transit Authority
33.788616,-84.331497,18719,N DECATUR RD NE @ OAKDALE RD,901572,Metropolitan Atlanta Rapid Transit Authority
33.689282,-84.408332,18720,METROPOLITAN PKY SW@PEGG RD SW,148074,Metropolitan Atlanta Rapid Transit Authority
33.739709,-84.356321,18721,GLENWOOD AVE SE@HAMILTON ST SE,117034,Metropolitan Atlanta Rapid Transit Authority
33.818452,-84.416759,18722,HOWELL MILL RD NW @ NORTHCLIFFE DR,211699,Metropolitan Atlanta Rapid Transit Authority
33.870957,-84.309301,18723,CLAIRMONT RD @ W HARDEE AVE,900416,Metropolitan Atlanta Rapid Transit Authority
33.734837,-84.492214,18724,BENJAMIN E MAYS DR@MANOR CIR,900737,Metropolitan Atlanta Rapid Transit Authority
33.703767,-84.466449,18725,CAMPBELLTON RD SW @ BENT CREEK WAY SW,122010,Metropolitan Atlanta Rapid Transit Authority
33.814087,-84.467949,18726,BOLTON RD NW@HOLLYWOOD RD,900388,Metropolitan Atlanta Rapid Transit Authority
33.76768,-84.163658,18727,S STONE MOUNTAIN LITHONIA RD@PATTIL,210015,Metropolitan Atlanta Rapid Transit Authority
33.856695,-84.339952,18728,N DRUID HILLS RD NE @ SYLVAN CIR NE,905957,Metropolitan Atlanta Rapid Transit Authority
33.754456,-84.479767,18729,MARTIN LUTHER KING J DR@2800,901195,Metropolitan Atlanta Rapid Transit Authority
33.75249,-84.46717,18730,HAMILTON E HOLMES @ MARTIN L KING JR DR,903448,Metropolitan Atlanta Rapid Transit Authority
33.766405,-84.469867,18731,HAMILTON E HOLMES DR NW@RYNE ST,903767,Metropolitan Atlanta Rapid Transit Authority
33.747555,-84.338493,18732,MEMORIAL DR SE@LAMON AVE SE,105240,Metropolitan Atlanta Rapid Transit Authority
33.772037,-84.287524,18733,COMMERCE DR@COLLEGE AVE,904260,Metropolitan Atlanta Rapid Transit Authority
33.755858,-84.514345,18734,WILSON MILL RD@BAKERS FERRY RD,211450,Metropolitan Atlanta Rapid Transit Authority
33.782325,-84.355076,18735,VIRGINIA AVE NE @ TODD RD NE,902990,Metropolitan Atlanta Rapid Transit Authority
33.679362,-84.435614,18736,IRENE KIDD PKWY @ HARRIS ST,210560,Metropolitan Atlanta Rapid Transit Authority
33.641544,-84.490448,18737,WASHINGTON RD @ CHESTNUT DR,165050,Metropolitan Atlanta Rapid Transit Authority
33.772986,-84.413455,18738,DONALD L HOLLOWELL PKY @ ENGLISH AVE,904768,Metropolitan Atlanta Rapid Transit Authority
33.672104,-84.247704,18739,RIVER RD@RIVERCHASE DR,154010,Metropolitan Atlanta Rapid Transit Authority
33.692631,-84.356697,18740,STONEWALL DR SE@CONSTITUTION RD SE,151102,Metropolitan Atlanta Rapid Transit Authority
33.788862,-84.320971,18741,CLIFTON RD @ N DECATUR RD,902060,Metropolitan Atlanta Rapid Transit Authority
33.747526,-84.341942,18742,MEMORIAL DR SE@MEMORIAL TER SE,105216,Metropolitan Atlanta Rapid Transit Authority
33.554348,-84.414488,18743,SR 85 @ CHURCH ST,212529,Metropolitan Atlanta Rapid Transit Authority
33.826193,-84.345691,18744,CHANTILLY DR@1700,901927,Metropolitan Atlanta Rapid Transit Authority
33.639946,-84.282235,18745,BOULDERCREST RD @ TILSON RD,212186,Metropolitan Atlanta Rapid Transit Authority
33.918901,-84.349888,18746,HAMMOND DR NE @ 1150,902999,Metropolitan Atlanta Rapid Transit Authority
33.917091,-84.29837,18747,N PEACHTREE RD @ PERIMETER PARK DR,902680,Metropolitan Atlanta Rapid Transit Authority
33.850911,-84.379082,18748,PIEDMONT RD NE@3566,905407,Metropolitan Atlanta Rapid Transit Authority
33.780984,-84.344135,18749,BRIARCLIFF RD@980,904759,Metropolitan Atlanta Rapid Transit Authority
33.900208,-84.380478,18750,ROSWELL RD NE@MARYEANNA DR,905744,Metropolitan Atlanta Rapid Transit Authority
33.610554,-84.336151,18751,FOREST PKY @ RATTERREE DR,212591,Metropolitan Atlanta Rapid Transit Authority
33.719205,-84.385248,18752,MCDONOUGH BLVD SE@JONESBORO RD SE,125062,Metropolitan Atlanta Rapid Transit Authority
33.786507,-84.220749,18753,ROCKBRIDGE RD@KENRIDGE CIR,905560,Metropolitan Atlanta Rapid Transit Authority
33.759401,-84.515441,18754,CORNELL BLVD SW@WOODSTOCK DR SW,904209,Metropolitan Atlanta Rapid Transit Authority
33.701434,-84.297542,18755,HERMOSA DR@VERNA DR,129256,Metropolitan Atlanta Rapid Transit Authority
33.670185,-84.436904,18756,CENTRAL AVE @ CHERRY ST,212546,Metropolitan Atlanta Rapid Transit Authority
34.045967,-84.340134,18757,ALPHARETTA HWY@HOUZE WAY,902925,Metropolitan Atlanta Rapid Transit Authority
33.736561,-84.37371,18758,GEORGIA AVE SE @ CHEROKEE AVE SE,211529,Metropolitan Atlanta Rapid Transit Authority
33.685528,-84.391904,18759,OLD HAPEVILLE RD@2466,149038,Metropolitan Atlanta Rapid Transit Authority
33.781597,-84.429901,18760,MARIETTA BLVD NW @ 930,904641,Metropolitan Atlanta Rapid Transit Authority
33.808377,-84.364203,18761,CHESHIRE BRIDGE RD NE@WINDEMERE DR,901742,Metropolitan Atlanta Rapid Transit Authority
33.750043,-84.388393,18762,MARTIN L KING J DR @ COURTLAND ST,102152,Metropolitan Atlanta Rapid Transit Authority
33.60458,-84.50007,18763,BUFFINGTON RD@ESTES DR,184092,Metropolitan Atlanta Rapid Transit Authority
33.746799,-84.379129,18764,MEMORIAL DR SE @ HILL ST SE,102009,Metropolitan Atlanta Rapid Transit Authority
33.924189,-84.379132,18765,ROSWELL RD NE @ MT VERNON HWY NE,902701,Metropolitan Atlanta Rapid Transit Authority
33.837257,-84.200757,18766,MOUNTAIN INDUSTRIAL BLVD@HAMMERMIL,902328,Metropolitan Atlanta Rapid Transit Authority
33.796101,-84.407749,15767,NORTHSIDE DR@DEERING RD,210771,Metropolitan Atlanta Rapid Transit Authority
33.676609,-84.440595,15768,EAST POINT STATION,908628,Metropolitan Atlanta Rapid Transit Authority
33.885844,-84.308094,15769,NEW PEACHTREE RD@HARDEE AVE,905842,Metropolitan Atlanta Rapid Transit Authority
33.73564,-84.390667,15770,POLLARD BLVD @ RALPH D ABERNATHY BLVD,115218,Metropolitan Atlanta Rapid Transit Authority
33.757532,-84.301414,15771,LAKE DR@UNDERWOOD ST,904726,Metropolitan Atlanta Rapid Transit Authority
33.862509,-84.380276,15772,ROSWELL RD NE @ LAUREL FOREST CIR,905647,Metropolitan Atlanta Rapid Transit Authority
33.7629,-84.199754,15773,REDAN RD@AUTUMN CREST DR,903452,Metropolitan Atlanta Rapid Transit Authority
33.84383,-84.291538,15774,BRIARCLIFF RD@OAKAWANA DR,906011,Metropolitan Atlanta Rapid Transit Authority
33.758197,-84.46122,15775,HYACINTH AVE NW @ PANSY ST NW,903689,Metropolitan Atlanta Rapid Transit Authority
33.768001,-84.493694,15776,COLLIER DR NW@HARWELL RD NW,903733,Metropolitan Atlanta Rapid Transit Authority
33.814529,-84.351922,15777,WOODLAND AVE NE@LENOX RD NE,900609,Metropolitan Atlanta Rapid Transit Authority
33.713857,-84.397676,15778,JOYLAND ST SW@JOYLAND PL,125126,Metropolitan Atlanta Rapid Transit Authority
33.670222,-84.462938,15779,WASHINGTON RD@REMINGTON ST,146398,Metropolitan Atlanta Rapid Transit Authority
33.71105,-84.250486,15780,RAINBOW DR@COMET CIR,130187,Metropolitan Atlanta Rapid Transit Authority
33.792457,-84.296781,15781,N DECATUR RD @ WENDAN DR,903617,Metropolitan Atlanta Rapid Transit Authority
33.888772,-84.286751,15782,BUFORD HWY NE@CHAMBLEE DUNWOODY RD,906073,Metropolitan Atlanta Rapid Transit Authority
33.650192,-84.359505,15783,CONLEY RD SE@900,167012,Metropolitan Atlanta Rapid Transit Authority
33.726347,-84.585972,15784,BOAT ROCK BLVD @ 6050,900792,Metropolitan Atlanta Rapid Transit Authority
33.904984,-84.254533,15785,OAKCLIFF RD @ 3417,906235,Metropolitan Atlanta Rapid Transit Authority
33.792357,-84.373774,15786,PIEDMONT AVE NE@THE PRADO  NE,901906,Metropolitan Atlanta Rapid Transit Authority
33.75263,-84.444719,15787,WEST LAKE STATION - EAST LOOP,900232,Metropolitan Atlanta Rapid Transit Authority
33.720089,-84.477834,15788,CASCADE RD SW@2717,121143,Metropolitan Atlanta Rapid Transit Authority
33.795366,-84.262882,15789,E PONCE DE LEON AVE@VALLEY BROOK RD,903606,Metropolitan Atlanta Rapid Transit Authority
33.840839,-84.264255,15790,LAVISTA RD @ HOLLIDON RD,902563,Metropolitan Atlanta Rapid Transit Authority
33.689823,-84.483536,15791,HEADLAND DR@BEN HILL RD,145082,Metropolitan Atlanta Rapid Transit Authority
33.899944,-84.243332,15792,PLEASANTDALE RD@4025,905201,Metropolitan Atlanta Rapid Transit Authority
33.587851,-84.514756,15793,ROYAL SOUTH PKY @ FELDWOOD RD,183004,Metropolitan Atlanta Rapid Transit Authority
33.675926,-84.43333,15794,WASHINGTON AVE @ RANDALL ST,146372,Metropolitan Atlanta Rapid Transit Authority
33.73156,-84.273773,15795,MCAFEE RD @ HOLLY HILL DR,107016,Metropolitan Atlanta Rapid Transit Authority
33.923672,-84.374948,15796,JOHNSON FERRY RD@HARLESTON RD,902663,Metropolitan Atlanta Rapid Transit Authority
33.721907,-84.39338,15797,UNIVERSITY AVE@PRYOR RD,210624,Metropolitan Atlanta Rapid Transit Authority
33.790421,-84.17186,15798,ROCKBRIDGE RD@RIDGE AVE,904202,Metropolitan Atlanta Rapid Transit Authority
33.75071,-84.229582,15799,REDWING CIR @ COVINGTON HWY,108070,Metropolitan Atlanta Rapid Transit Authority
33.819984,-84.388664,15800,PEACHTREE RD@PEACHTREE BATTLE AVE,900643,Metropolitan Atlanta Rapid Transit Authority
33.721718,-84.262034,15801,GREEN FORREST DR@GAY DR,130038,Metropolitan Atlanta Rapid Transit Authority
33.850788,-84.338841,15802,N DRUID HILLS RD @ COLONIAL DR,906055,Metropolitan Atlanta Rapid Transit Authority
33.551485,-84.46547,15803,OLD NATIONAL HWY @ JONESBORO RD,211051,Metropolitan Atlanta Rapid Transit Authority
33.824795,-84.387764,15804,PEACHTREE RD NW@MUSCOGEE AVE NW,900668,Metropolitan Atlanta Rapid Transit Authority
33.749087,-84.424222,15805,FAIR ST@ROSSER ST,100158,Metropolitan Atlanta Rapid Transit Authority
33.704124,-84.130615,15806,HILLANDALE DR @ LITHONIA INDUSTRIAL,134050,Metropolitan Atlanta Rapid Transit Authority
33.768244,-84.358648,15807,FREEDOM PKY NE@RALPH MCGILL BLVD,901270,Metropolitan Atlanta Rapid Transit Authority
33.76256,-84.296511,15808,MCDONOUGH ST@OAKVIEW RD,904836,Metropolitan Atlanta Rapid Transit Authority
33.624496,-84.473335,15809,SULLIVAN RD @ OLD NATIONAL HWY,176058,Metropolitan Atlanta Rapid Transit Authority
33.674484,-84.452179,15810,WASHINGTON AVE@EIGHTH ST,146120,Metropolitan Atlanta Rapid Transit Authority
33.768528,-84.452615,15811,NORTH AVE@PELTON PL,211366,Metropolitan Atlanta Rapid Transit Authority
33.788029,-84.249413,15812,N DECATUR RD @ CREEKVIEW CT,904196,Metropolitan Atlanta Rapid Transit Authority
33.760507,-84.36793,15813,RANDOLPH ST@HIGHLAND AVE,210731,Metropolitan Atlanta Rapid Transit Authority
33.697174,-84.349693,15814,MORELAND AVE@PLUMA DR,151086,Metropolitan Atlanta Rapid Transit Authority
33.77785,-84.296536,15815,COMMERCE DR@CLAIREMONT AVE,904277,Metropolitan Atlanta Rapid Transit Authority
33.755014,-84.514578,15816,WILSON MILL RD@TARRAGON WAY,900964,Metropolitan Atlanta Rapid Transit Authority
33.839252,-84.37982,15817,PEACHTREE RD NW@E PACES FERRY RD NE,901765,Metropolitan Atlanta Rapid Transit Authority
33.814911,-84.193487,15818,N HAIRSTON RD@CHATFIELD DR,903835,Metropolitan Atlanta Rapid Transit Authority
33.740259,-84.315691,15819,GLENWOOD AVE@2225,772066,Metropolitan Atlanta Rapid Transit Authority
33.712692,-84.399739,15820,LINCOLN ST SW@THORNTON ST,124086,Metropolitan Atlanta Rapid Transit Authority
33.705557,-84.459225,15821,CAMPBELLTON RD @ 2170,122003,Metropolitan Atlanta Rapid Transit Authority
33.732025,-84.244911,15822,SNAPFINGER RD@OREGON TRL,107290,Metropolitan Atlanta Rapid Transit Authority
33.730103,-84.460587,15823,BEECHER RD SW@BEECHER CIR SW,903267,Metropolitan Atlanta Rapid Transit Authority
33.860481,-84.308853,15824,BUFORD HWY NE@DERING CIR,906192,Metropolitan Atlanta Rapid Transit Authority
33.717097,-84.329347,15825,CECILIA DR SE@BOULDERCREST RD SE,128062,Metropolitan Atlanta Rapid Transit Authority
33.868889,-84.309349,15826,CLAIRMONT RD@YOUNG RD,905244,Metropolitan Atlanta Rapid Transit Authority
33.696984,-84.380279,15827,HARPER RD SE @ MEADOR AVE SE,150058,Metropolitan Atlanta Rapid Transit Authority
33.672799,-84.277819,15828,PANTHERSVILLE RD @ RIVER RD,212183,Metropolitan Atlanta Rapid Transit Authority
33.763027,-84.292313,15829,S CANDLER ST @ DAVIS ST,904993,Metropolitan Atlanta Rapid Transit Authority
33.837659,-84.309705,15830,BRIARCLIFF RD@3145,901925,Metropolitan Atlanta Rapid Transit Authority
33.708697,-84.214324,15831,PLEASANTWOOD DR@PLEASANT POINT DR,131014,Metropolitan Atlanta Rapid Transit Authority
33.818947,-84.247169,15832,MONTREAL RD @ JUNEAU CT,901529,Metropolitan Atlanta Rapid Transit Authority
33.771776,-84.552421,15833,SIX FLAGS PKY@SERVICE RD,555300,Metropolitan Atlanta Rapid Transit Authority
33.920969,-84.344734,15834,DUNWOODY STATION,903009,Metropolitan Atlanta Rapid Transit Authority
33.55209,-84.370039,15835,TARA BLVD @ N CARTER DR,212482,Metropolitan Atlanta Rapid Transit Authority
33.780811,-84.384377,15836,PEACHTREE ST @ PEACHTREE PL,902393,Metropolitan Atlanta Rapid Transit Authority
33.782887,-84.27285,15837,E PONCE DE LEON AVE @ 2947,905119,Metropolitan Atlanta Rapid Transit Authority
33.803541,-84.333611,15838,CLIFTON RD@OLD BRIARCLIFF WAY,901947,Metropolitan Atlanta Rapid Transit Authority
33.700935,-84.408317,15839,METROPOLITAN PKY@CLIMAX PL,137009,Metropolitan Atlanta Rapid Transit Authority
33.764968,-84.233619,15840,HOLCOMBE RD@KENRIDGE PKY,772539,Metropolitan Atlanta Rapid Transit Authority
33.887911,-84.305949,15841,CHAMBLEE STATION,908603,Metropolitan Atlanta Rapid Transit Authority
33.811196,-84.182803,15842,GOLDSMITH PARK & RIDE,211482,Metropolitan Atlanta Rapid Transit Authority
33.824036,-84.203201,15843,E PONCE DE LEON AVE@ROADHAVEN DR,901890,Metropolitan Atlanta Rapid Transit Authority
33.572347,-84.358282,15844,MT ZION RD @ IMPERIAL DR,212172,Metropolitan Atlanta Rapid Transit Authority
33.85959,-84.285079,15845,SHALLOWFORD RD@LAKE FLAIR CT,905531,Metropolitan Atlanta Rapid Transit Authority
33.772615,-84.30734,15846,W PONCE DE LEON AVE @ ADAIR ST,904367,Metropolitan Atlanta Rapid Transit Authority
33.78538,-84.340982,15847,BRIARCLIFF RD NE@OAK PARK DR NE,901622,Metropolitan Atlanta Rapid Transit Authority
33.730256,-84.380866,15848,ATLANTA AVE SE @ CONNALLY ST SE,116074,Metropolitan Atlanta Rapid Transit Authority
33.666073,-84.467384,15849,STONE RD@PENNY LN,165002,Metropolitan Atlanta Rapid Transit Authority
33.862217,-84.292091,15850,NORTHEAST EXPY NE@PLASTER RD,900427,Metropolitan Atlanta Rapid Transit Authority
33.763687,-84.436133,15851,JOSEPH E BOONE BLVD @ WOODLAWN AVE NW,904962,Metropolitan Atlanta Rapid Transit Authority
33.728121,-84.576629,15852,FULTON INDUSTRIAL BLVD@CAMP CREEK,118092,Metropolitan Atlanta Rapid Transit Authority
33.74749,-84.313846,15853,MEMORIAL DR @ E LAKE TER,105572,Metropolitan Atlanta Rapid Transit Authority
33.726912,-84.111198,15854,S STONE MOUNTAIN LITHONIA RD @ MARBUT,211527,Metropolitan Atlanta Rapid Transit Authority
33.895964,-84.241439,15855,PLEASANTDALE RD@3980,906027,Metropolitan Atlanta Rapid Transit Authority
33.690169,-84.462151,15856,HEADLAND DR@PLANTATION DR,146362,Metropolitan Atlanta Rapid Transit Authority
33.72024,-84.26806,15857,MIRIAM LN @ VALLEY RIDGE DR,130012,Metropolitan Atlanta Rapid Transit Authority
33.596022,-84.417671,15858,GARDEN WALK BLVD @ GARDEN RIDGE DR,212112,Metropolitan Atlanta Rapid Transit Authority
33.750292,-84.391905,15859,MITCHELL ST SW @ PRYOR ST SW,102148,Metropolitan Atlanta Rapid Transit Authority
33.538074,-84.625431,15860,ROOSEVELT HWY@GULLATT RD,906398,Metropolitan Atlanta Rapid Transit Authority
33.718166,-84.341566,15861,CUSTER AVE SE @ THE MANOR,128138,Metropolitan Atlanta Rapid Transit Authority
33.616249,-84.460246,15862,GODBY RD @ 2135,212338,Metropolitan Atlanta Rapid Transit Authority
33.782848,-84.279449,15863,WINN WAY @ PINEHURST ST,904609,Metropolitan Atlanta Rapid Transit Authority
33.517541,-84.669744,15864,MAIN ST@TOOMBS ST,906392,Metropolitan Atlanta Rapid Transit Authority
33.773595,-84.443316,15865,DONALD L HOLLOWELL PKY @ MATILDA PL NW,904283,Metropolitan Atlanta Rapid Transit Authority
33.985492,-84.350498,15866,ROSWELL RD@NORTHRIDGE PKY,906321,Metropolitan Atlanta Rapid Transit Authority
33.711777,-84.349838,15867,MORELAND AVE@1475,140158,Metropolitan Atlanta Rapid Transit Authority
33.7598,-84.18308,15868,REDAN RD@REDAN WAY,903423,Metropolitan Atlanta Rapid Transit Authority
33.727297,-84.427303,15869,OAKLAND DR SW@LADD ST SW,113146,Metropolitan Atlanta Rapid Transit Authority
33.71498,-84.316965,15870,BRANNEN RD @ 2149,210768,Metropolitan Atlanta Rapid Transit Authority
33.789363,-84.169946,15871,ROCKBRIDGE RD@OROARKE DR,903591,Metropolitan Atlanta Rapid Transit Authority
33.726471,-84.378507,15872,HILL ST SE@FARRINGTON AVE,126096,Metropolitan Atlanta Rapid Transit Authority
33.854168,-84.355561,15873,PEACHTREE RD@3669,905189,Metropolitan Atlanta Rapid Transit Authority
33.70929,-84.444084,15874,STANTON RD@1665,122086,Metropolitan Atlanta Rapid Transit Authority
33.665815,-84.418763,15875,SYLVAN RD @ N CENTRAL AVE,158114,Metropolitan Atlanta Rapid Transit Authority
33.892253,-84.326084,15876,JOHNSON FERRY RD @ DONALDSON DR,906371,Metropolitan Atlanta Rapid Transit Authority
33.789283,-84.387125,15877,ARTS CENTER STATION,906370,Metropolitan Atlanta Rapid Transit Authority
33.732205,-84.112998,15878,S STONE MOUNTAIN LITHONIA RD @ CHAPMAN RD,210348,Metropolitan Atlanta Rapid Transit Authority
33.58223,-84.490513,15879,FLAT SHOALS RD @ 3060,184070,Metropolitan Atlanta Rapid Transit Authority
33.70998,-84.422815,15880,LANGSTON AVE SW@KATHERWOOD DR SW,136002,Metropolitan Atlanta Rapid Transit Authority
33.692528,-84.396255,15881,POLAR ROCK AVE@POLAR ROCK PL,149016,Metropolitan Atlanta Rapid Transit Authority
33.721881,-84.464464,15882,CASCADE RD @ BOULEVARD GRANADA,122387,Metropolitan Atlanta Rapid Transit Authority
33.681029,-84.385872,15883,CLEVELAND AVE SE @ 84,211677,Metropolitan Atlanta Rapid Transit Authority
33.685271,-84.468012,15884,OLD COLONY RD@WESTCHESTER DR,145096,Metropolitan Atlanta Rapid Transit Authority
33.700752,-84.270363,15885,PANTHERSVILLE RD@2929,130102,Metropolitan Atlanta Rapid Transit Authority
33.542139,-84.395945,15886,SR 138 @ ANTEBELLUM LN,212423,Metropolitan Atlanta Rapid Transit Authority
33.734162,-84.340396,15887,FLAT SHOALS AVE SE@ORMEWOOD AVE SE,105118,Metropolitan Atlanta Rapid Transit Authority
33.756897,-84.392443,15888,MARIETTA ST NW @ SPRING ST NW,901374,Metropolitan Atlanta Rapid Transit Authority
33.690155,-84.45721,15889,DELOWE DR@HEADLAND DR,146370,Metropolitan Atlanta Rapid Transit Authority
33.859303,-84.194489,15890,N ROYAL ATLANTA DR @ 4707,905278,Metropolitan Atlanta Rapid Transit Authority
33.732594,-84.488861,15891,LYNHURST DR@BENJAMIN E MAYS DR,900777,Metropolitan Atlanta Rapid Transit Authority
33.936201,-84.337755,15892,ASHFORD DUNWOODY RD@VALLEY VIEW RD,902728,Metropolitan Atlanta Rapid Transit Authority
33.618287,-84.39303,15893,FOREST PKY @ MAIN DR (FARMERS MKT ENTRANCE),212349,Metropolitan Atlanta Rapid Transit Authority
33.779003,-84.239922,15894,MEMORIAL DR @ GEORGE LUTHER DR,903358,Metropolitan Atlanta Rapid Transit Authority
33.834292,-84.419549,15895,HOWELL MILL RD@2920,770008,Metropolitan Atlanta Rapid Transit Authority
33.732842,-84.458111,15896,BEECHER RD SW@HIGHVIEW RD SW,900203,Metropolitan Atlanta Rapid Transit Authority
33.705801,-84.137177,15897,HILLANDALE DR@6170,134084,Metropolitan Atlanta Rapid Transit Authority
33.612619,-84.524623,15898,WELCOME RD@5225,210077,Metropolitan Atlanta Rapid Transit Authority
33.863127,-84.251557,15899,HENDERSON MILL RD@HENDERSON CREEK,900546,Metropolitan Atlanta Rapid Transit Authority
33.585058,-84.549037,15900,ROOSEVELT HWY@TURNER DR,182036,Metropolitan Atlanta Rapid Transit Authority
33.659348,-84.435074,15901,VIRGINIA AVE@HARRISON RD,166092,Metropolitan Atlanta Rapid Transit Authority
33.816233,-84.333481,15902,LAVISTA RD NE@1679,901929,Metropolitan Atlanta Rapid Transit Authority
33.755594,-84.517019,15903,BAKERS FERRY RD SW@FERRY HEIGHTS DR,211353,Metropolitan Atlanta Rapid Transit Authority
33.79333,-84.414152,15904,HOWELL MILL RD NW@TRABERT AVE NW,901718,Metropolitan Atlanta Rapid Transit Authority
