X,Y,j1,r1,e1,s1,m1
33.794,-84.103,0.372814388,0.676176387,0.631959383,0.58904016,0.538492728
33.752,-84.0532,0.360277275,0.827404105,0.726426731,0.51239969,0.53829404
33.584,-84.5678,0.419030123,0.816268339,0.771289964,0.555577649,0.538276793
33.654,-84.601,0.224917878,0.652530639,0.772581352,0.56988574,0.538207859
33.71,-84.5844,0.246175348,0.683686843,0.651887805,0.538200086,0.537047972
33.99,-84.2524,0.099598159,0.454769871,0.751885811,0.541138804,0.536946703
33.626,-84.5844,0.288989607,0.701343941,0.725242895,0.588744412,0.536828773
33.724,-84.601,0.333511391,0.71491355,0.657723032,0.503341047,0.536585228
33.542,-84.5346,0.56424232,0.855849733,0.822646277,0.52099468,0.536568468
33.556,-84.5512,0.55300889,0.856857349,0.870598302,0.54225435,0.536417842
34.158,-84.352,0.19825819,0.492503783,0.708534354,0.580600303,0.536126045
33.57,-84.5678,0.400619407,0.759795081,0.861540834,0.629606442,0.5361011
34.158,-84.3354,0.149819898,0.502771908,0.827480978,0.57972126,0.53598483
33.71,-84.5678,0.241304253,0.676884398,0.685132356,0.533545517,0.533705903
33.598,-84.5678,0.350800382,0.798753371,0.801644052,0.584351423,0.533466841
34.158,-84.2856,0.196008165,0.500652589,0.819504267,0.51413357,0.532826149
33.668,-84.601,0.245286289,0.737468159,0.95636855,0.564125153,0.53266117
34.158,-84.3188,0.149819898,0.502771908,0.827480978,0.53344827,0.532621957
34.144,-84.3022,0.185885665,0.569082179,0.721591989,0.495546547,0.532355994
33.542,-84.5512,0.442002358,0.808920247,0.754043733,0.519425374,0.532215673
33.654,-84.6176,0.268804665,0.671563802,0.635353737,0.609268973,0.530157419
33.626,-84.1196,0.366852262,0.752876985,0.768417816,0.518798055,0.52999222
33.682,-84.601,0.421114221,0.863018819,0.810441289,0.552204592,0.529707966
33.71,-84.601,0.265972347,0.707677573,0.551829033,0.514941055,0.52948452
33.57,-84.5844,0.291855984,0.824336618,0.811132109,0.634178551,0.528599131
33.64,-84.601,0.218220977,0.712638595,0.738114795,0.550182797,0.527943737
33.584,-84.5844,0.288252713,0.795147216,0.819607684,0.560761747,0.527842443
33.612,-84.5844,0.235742233,0.794323048,0.785286693,0.574828095,0.527827987
33.542,-84.5678,0.474930466,0.791687267,0.755264668,0.578601201,0.52739594
33.696,-84.601,0.228250502,0.687313213,0.588717597,0.52644721,0.527131092
33.626,-84.601,0.395453448,0.699076243,0.731718014,0.557102219,0.526364801
33.556,-84.5844,0.279248632,0.701555974,0.648598614,0.631688268,0.52493733
33.556,-84.5678,0.187012769,0.684902347,0.746269713,0.596569433,0.524444146
33.598,-84.5844,0.366809147,0.853119508,0.783331859,0.665827709,0.524423686
34.172,-84.3354,0.245809524,0.578611552,0.783565072,0.527447872,0.524049872
33.612,-84.601,0.311066427,0.78356912,0.834612941,0.546540731,0.523975396
34.172,-84.3188,0.245809524,0.578611552,0.783565072,0.513751378,0.523968631
33.696,-84.6176,0.235663155,0.687537926,0.62883202,0.517916227,0.521882175
33.626,-84.6176,0.268561488,0.712907286,0.723269055,0.607681038,0.520904916
33.668,-84.6176,0.224917878,0.652530639,0.772581352,0.587343154,0.52081514
33.542,-84.5844,0.383455164,0.715112973,0.859410143,0.553173651,0.520489269
33.64,-84.6176,0.156197515,0.546219787,0.672239912,0.549354439,0.520406497
34.172,-84.352,0.149819898,0.502771908,0.827480978,0.51490571,0.519887107
34.158,-84.269,0.261327349,0.554250384,0.723448844,0.486830915,0.519347351
33.57,-84.601,0.216780479,0.67220645,0.685048094,0.55381694,0.518331844
34.172,-84.2856,0.067644946,0.457081458,0.73315924,0.486026258,0.518307299
33.668,-84.6342,0.267366656,0.716307821,0.649791579,0.567171162,0.518252108
33.654,-84.6342,0.27378984,0.660358287,0.592771055,0.538941343,0.518141884
33.612,-84.6176,0.377570407,0.76029407,0.81125029,0.631466194,0.517976943
33.682,-84.6176,0.729983651,0.871083323,0.777885569,0.510096674,0.51759997
34.172,-84.3022,0.067644946,0.457081458,0.73315924,0.484718095,0.517545455
33.556,-84.601,0.294027472,0.745820517,0.708508544,0.553782914,0.516955147
34.158,-84.3022,0.185885665,0.569082179,0.721591989,0.497197829,0.516901238
33.528,-84.5678,0.383455164,0.715112973,0.859410143,0.684844917,0.516335263
34.186,-84.3188,0.245809524,0.578611552,0.783565072,0.504962813,0.516134052
33.584,-84.601,0.319346381,0.78498163,0.700798311,0.553072693,0.515115242
33.612,-84.6342,0.291898402,0.733553777,0.804957349,0.616376237,0.515103637
33.64,-84.6342,0.156197515,0.546219787,0.672239912,0.56896786,0.514062948
34.186,-84.2856,0.067644946,0.457081458,0.73315924,0.478901115,0.514028773
33.542,-84.601,0.155099155,0.642307105,0.758062741,0.539530266,0.513977547
34.186,-84.3022,0.099598159,0.454769871,0.748976884,0.49060744,0.513739104
33.598,-84.6176,0.352163976,0.766476021,0.747019887,0.5385431,0.513096875
33.528,-84.5844,0.276818532,0.686562196,0.784620011,0.602183377,0.512817461
33.682,-84.6342,0.577125954,0.810387512,0.771622762,0.518121405,0.512784024
33.598,-84.601,0.381901121,0.807260303,0.89824231,0.521586882,0.512711642
33.626,-84.6342,0.175521761,0.633206826,0.734012318,0.652472984,0.512528319
33.668,-84.6508,0.236139302,0.696136265,0.598291885,0.530325637,0.511348172
34.186,-84.269,0.261327349,0.554250384,0.723448844,0.474421524,0.511207104
33.57,-84.6176,0.163009307,0.573135367,0.688937351,0.722286205,0.510737597
33.542,-84.6176,0.213536969,0.664129898,0.690869687,0.56896786,0.510683878
34.172,-84.269,0.261327349,0.554250384,0.723448844,0.472276032,0.509820657
33.64,-84.6508,0.150341719,0.580241119,0.695634757,0.569753796,0.509699159
33.528,-84.601,0.224917878,0.652530639,0.773287966,0.547331462,0.509651689
33.584,-84.6176,0.312856886,0.809288112,0.81026244,0.596436641,0.509609525
33.654,-84.6508,0.270363665,0.651739542,0.651840997,0.522627914,0.508420885
33.598,-84.6342,0.848546845,0.87521453,0.723998095,0.531020969,0.508220046
33.556,-84.6176,0.204877558,0.605238558,0.736570253,0.579567372,0.508204626
33.626,-84.6508,0.228553038,0.657552353,0.655044648,0.603941656,0.506389188
33.57,-84.6342,0.218796223,0.590197386,0.759286985,0.584296277,0.50584937
33.528,-84.6176,0.428407233,0.7369214,0.791091494,0.528332124,0.50417897
33.626,-84.6674,0.216780479,0.67220645,0.68571054,0.5713105,0.503631471
33.64,-84.6674,0.150341719,0.580241119,0.695634757,0.527976821,0.502944016
33.542,-84.6342,0.433897241,0.876590819,0.795715867,0.567467081,0.502859844
33.598,-84.6508,0.357052458,0.66287927,0.713145204,0.522205246,0.502696538
33.514,-84.601,0.224917878,0.652530639,0.772954097,0.544315873,0.502640657
33.556,-84.6342,0.185834889,0.62479704,0.7540555,0.632696384,0.502103339
33.654,-84.6674,0.305643367,0.665784347,0.570935797,0.535148534,0.501988212
33.584,-84.6342,0.357052458,0.66287927,0.713145204,0.549544604,0.501288767
33.612,-84.6508,0.234436179,0.7583484,0.858140256,0.546359709,0.501148111
33.57,-84.6508,0.361869871,0.804282953,0.724255761,0.540698315,0.501043984
33.584,-84.6508,0.179162034,0.571968473,0.783740839,0.515921728,0.500755261
33.514,-84.6176,0.199648449,0.636818607,0.721169013,0.525633294,0.499241681
33.542,-84.6508,0.320149934,0.859858982,0.846259829,0.528756855,0.498394344
33.612,-84.6674,0.336893714,0.802169449,0.817420804,0.529935225,0.498127627
33.556,-84.6508,0.443528337,0.888833238,0.733171083,0.513942155,0.497836569
33.528,-84.6508,0.224917878,0.652530639,0.772954097,0.532675986,0.497793894
33.528,-84.6342,0.276818532,0.686562196,0.784281249,0.523790905,0.49765756
34.004,-84.3852,0.20090629,0.55510643,0.731957219,0.572952531,0.496892682
34.004,-84.3686,0.67715655,0.805263399,0.623902847,0.571853144,0.495545335
33.626,-84.684,0.216780479,0.67220645,0.68571054,0.517102754,0.495141373
33.682,-84.6508,0.391234843,0.762938054,0.745060679,0.597912187,0.494647609
33.598,-84.6674,0.568095639,0.822199144,0.560546643,0.507000557,0.49455904
33.584,-84.6674,0.204694487,0.684978378,0.851927402,0.497521126,0.494550996
34.004,-84.352,0.320137081,0.79495331,0.726899133,0.531748193,0.494534909
33.64,-84.684,0.204877558,0.605238558,0.737300864,0.497365709,0.493554579
33.528,-84.6674,0.162103186,0.58098815,0.790861466,0.623116794,0.493239509
33.612,-84.684,0.419309734,0.853784718,0.789257001,0.508243856,0.493063076
33.57,-84.6674,0.38459578,0.832301416,0.835317198,0.507479088,0.492614756
33.542,-84.6674,0.258775038,0.78133339,0.927310655,0.559368693,0.492166225
34.018,-84.3686,0.148561132,0.554394017,0.796274841,0.575980463,0.491962513
33.556,-84.6674,0.538546943,0.913088128,0.76868269,0.526945404,0.490864865
33.626,-84.7006,0.278673641,0.694035183,0.69290827,0.498502516,0.490475205
33.584,-84.684,0.339797543,0.759518375,0.814769854,0.482330658,0.490192207
33.57,-84.684,0.391691275,0.862753773,0.740618171,0.48608935,0.490047552
33.514,-84.6674,0.390275236,0.683611912,0.734148039,0.562108802,0.489410473
33.612,-84.7006,0.486600147,0.863132373,0.846630196,0.494333664,0.489264226
33.598,-84.684,0.311794535,0.711492946,0.85781167,0.479904228,0.489264226
33.514,-84.6508,0.315544575,0.6999294,0.740668335,0.537832875,0.488737361
33.528,-84.684,0.224917878,0.652530639,0.772954097,0.601750928,0.488639818
33.64,-84.7006,0.174412058,0.613202945,0.69781426,0.488697392,0.487518109
33.556,-84.684,0.246389696,0.690366919,0.741930429,0.508071268,0.487134093
33.514,-84.684,0.305580893,0.655746213,0.680631131,0.547484712,0.486976346
33.626,-84.7172,0.316344058,0.72724577,0.685641556,0.485274856,0.486401842
33.542,-84.684,0.388281776,0.741798731,0.765202147,0.532388959,0.486260028
33.64,-84.7172,0.174412058,0.613202945,0.69781426,0.482606086,0.486087587
33.584,-84.7006,0.212307415,0.719204947,0.846196344,0.475016714,0.486025641
33.57,-84.7006,0.218471489,0.746231271,0.72260661,0.487033962,0.485836806
33.612,-84.7172,0.355599197,0.745645199,0.837360197,0.478324577,0.483974024
33.528,-84.7006,0.318088454,0.673005557,0.574603449,0.54202958,0.483911154
33.514,-84.6342,0.294484277,0.682695116,0.706788599,0.497924661,0.483528902
33.598,-84.7006,0.29239132,0.740723998,0.799057242,0.476332697,0.483243986
33.598,-84.7172,0.366808367,0.765230215,0.774851172,0.475844041,0.483061387
33.542,-84.7006,0.217460499,0.711492758,0.97755138,0.531442137,0.482562425
33.556,-84.7006,0.236351622,0.688808306,0.741400635,0.506191727,0.482208843
33.584,-84.7172,0.212307415,0.719204947,0.846196344,0.479605034,0.482109618
33.514,-84.7006,0.244645849,0.679303312,0.710378082,0.520136935,0.482058477
33.57,-84.7172,0.31722586,0.683077429,0.81910948,0.483923916,0.480580708
33.528,-84.7172,0.302680003,0.658831729,0.57874476,0.515260158,0.480058066
33.612,-84.7338,0.212307415,0.719204947,0.846196344,0.468096805,0.480018074
33.598,-84.7338,0.357751751,0.764032496,0.784352078,0.463937281,0.478272626
33.57,-84.7338,0.283185973,0.695269878,0.741591732,0.475844041,0.477898972
33.542,-84.7172,0.250711279,0.701767721,0.78425927,0.502867826,0.477716071
33.556,-84.7172,0.240678182,0.684902812,0.821081729,0.495159979,0.477495658
33.584,-84.7338,0.209112301,0.683763922,0.914194686,0.472593551,0.476834072
33.612,-84.7504,0.233346723,0.682772134,0.889442377,0.458902689,0.476043504
33.542,-84.7338,0.250338129,0.71710192,0.881158623,0.494004151,0.475770282
33.626,-84.7504,0.365154211,0.748795289,0.810541055,0.457401944,0.47535181
33.626,-84.7338,0.337522792,0.763649774,0.77051516,0.463819869,0.47532084
33.514,-84.7172,0.299382876,0.684598136,0.703481614,0.481233287,0.474624598
33.598,-84.7504,0.334515789,0.76173027,0.769396016,0.455720035,0.474566295
33.528,-84.7504,0.446991467,0.733430898,0.744033342,0.48607883,0.473816923
33.556,-84.7338,0.207467906,0.689477467,0.783258474,0.480878807,0.473713075
33.57,-84.7504,0.283185973,0.695269878,0.741591732,0.464089627,0.473653047
33.514,-84.7338,0.280240113,0.685204056,0.682031929,0.482912683,0.472972978
33.528,-84.7338,0.207849048,0.662795653,0.663834517,0.481377666,0.472554695
33.584,-84.7504,0.209112301,0.683763922,0.914194686,0.451018411,0.472293622
33.542,-84.7504,0.31722586,0.683077429,0.81910948,0.479913603,0.472145019
33.528,-84.767,0.336419836,0.740723758,0.799066141,0.47397531,0.470399015
33.514,-84.7504,0.2002481,0.629823127,0.734842098,0.473966925,0.47039389
33.584,-84.767,0.32806055,0.713511424,0.854573156,0.45298707,0.470352903
33.556,-84.7504,0.31722586,0.683077429,0.81910948,0.475497744,0.470329861
33.57,-84.767,0.252284262,0.685129743,0.879388339,0.459781436,0.469714085
33.556,-84.767,0.335026339,0.693525411,0.815503491,0.467835212,0.469469289
33.542,-84.767,0.187433484,0.620766,0.680614383,0.470175819,0.469205594
33.612,-84.767,0.233346723,0.682772134,0.889442377,0.449124173,0.46879389
33.598,-84.767,0.345180987,0.722647077,0.804887894,0.448431955,0.467626547
33.57,-84.7836,0.339797543,0.759518375,0.814769854,0.455496812,0.467338156
33.528,-84.7836,0.376431397,0.666278595,0.646916796,0.46359271,0.467000911
33.514,-84.767,0.2002481,0.629823127,0.734842098,0.462781786,0.466715967
33.514,-84.7836,0.169345559,0.588530728,0.75303018,0.461322051,0.46619563
33.556,-84.7836,0.335026339,0.693525411,0.815503491,0.462559154,0.466082279
33.542,-84.7836,0.187433484,0.620766,0.680614383,0.459998703,0.465170386
33.584,-84.8002,0.207868256,0.734784423,0.75911328,0.445842474,0.464837712
33.598,-84.7836,0.325826449,0.703731141,0.793448685,0.442705711,0.464807783
33.584,-84.7836,0.279685239,0.709661418,0.784695917,0.448544108,0.46453692
33.514,-84.8002,0.169345559,0.588530728,0.75303018,0.455059111,0.463852359
33.57,-84.8002,0.209112301,0.683763922,0.914194686,0.449201683,0.46337561
33.556,-84.8002,0.234635329,0.701908616,0.778634467,0.450209853,0.462945395
33.542,-84.8002,0.303899271,0.632630023,0.70925879,0.44923272,0.46246154
33.514,-84.8168,0.148561132,0.554394017,0.788726939,0.448995257,0.461405943
33.528,-84.8002,0.431409446,0.658831616,0.691593205,0.448666745,0.461268257
33.542,-84.8168,0.326738896,0.661117793,0.717988454,0.444615597,0.459525766
33.556,-84.8168,0.199984905,0.62409657,0.696872025,0.441775632,0.459219362
33.528,-84.8168,0.380493666,0.654187138,0.732276477,0.417277725,0.457534332
